epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1670111671842,2022-12-03T17:54:31.842,31457420.000,-3.171,7.073,1.037
1670111671883,2022-12-03T17:54:31.883,31457420.000,-4.329,8.720,2.073
1670111671923,2022-12-03T17:54:31.923,31457420.000,-3.720,10.671,1.768
1670111671964,2022-12-03T17:54:31.964,31457420.000,-0.976,11.768,2.012
1670111672003,2022-12-03T17:54:32.003,31457420.000,-1.159,14.207,2.256
1670111672044,2022-12-03T17:54:32.044,31457420.000,0.000,15.427,2.073
1670111672085,2022-12-03T17:54:32.085,31457420.000,0.854,15.854,3.171
1670111672125,2022-12-03T17:54:32.125,31457420.000,0.427,16.768,3.720
1670111672166,2022-12-03T17:54:32.166,31457420.000,2.317,16.098,3.354
1670111672205,2022-12-03T17:54:32.205,31457420.000,3.720,13.476,4.451
1670111672246,2022-12-03T17:54:32.246,31457420.000,3.232,10.427,4.390
1670111672286,2022-12-03T17:54:32.286,31457420.000,2.134,9.451,3.049
1670111672368,2022-12-03T17:54:32.368,31457420.000,2.927,10.732,1.829
1670111672408,2022-12-03T17:54:32.408,31457420.000,1.098,13.720,3.049
1670111672449,2022-12-03T17:54:32.449,31457420.000,0.000,17.378,2.439
1670111672488,2022-12-03T17:54:32.488,31457420.000,1.341,20.183,2.622
1670111672529,2022-12-03T17:54:32.529,31457420.000,2.927,21.585,3.780
1670111672569,2022-12-03T17:54:32.569,31457420.000,3.841,21.829,3.902
1670111672610,2022-12-03T17:54:32.610,31457420.000,3.415,21.829,3.659
1670111672649,2022-12-03T17:54:32.649,31457420.000,2.988,21.341,2.988
1670111672690,2022-12-03T17:54:32.690,31457420.000,3.232,19.878,2.500
1670111672730,2022-12-03T17:54:32.730,31457420.000,2.866,18.720,2.683
1670111672771,2022-12-03T17:54:32.771,31457420.000,2.683,18.049,2.683
1670111672812,2022-12-03T17:54:32.812,31457420.000,3.537,17.134,2.927
1670111672851,2022-12-03T17:54:32.851,31457420.000,3.902,16.037,2.744
1670111672892,2022-12-03T17:54:32.892,31457420.000,3.537,16.402,1.707
1670111672932,2022-12-03T17:54:32.932,31457420.000,2.256,17.683,0.610
1670111672973,2022-12-03T17:54:32.973,31457420.000,3.232,15.122,0.915
1670111673013,2022-12-03T17:54:33.013,31457420.000,4.329,12.988,0.000
1670111673054,2022-12-03T17:54:33.054,31457420.000,4.085,13.537,-4.390
1670111673095,2022-12-03T17:54:33.095,31457420.000,4.512,14.268,-7.561
1670111673134,2022-12-03T17:54:33.134,31457420.000,5.427,16.402,-8.415
1670111673175,2022-12-03T17:54:33.175,31457420.000,4.451,20.000,-9.024
1670111673215,2022-12-03T17:54:33.215,31457420.000,2.683,17.622,-5.122
1670111673256,2022-12-03T17:54:33.256,31457420.000,-0.183,10.854,1.402
1670111673295,2022-12-03T17:54:33.295,31457420.000,-0.061,4.756,3.841
1670111673336,2022-12-03T17:54:33.336,31457420.000,1.585,1.890,3.720
1670111673376,2022-12-03T17:54:33.376,31457420.000,2.378,1.585,2.561
1670111673417,2022-12-03T17:54:33.417,31457420.000,2.256,1.951,0.488
1670111673458,2022-12-03T17:54:33.458,31457420.000,2.073,2.927,-0.610
1670111673497,2022-12-03T17:54:33.497,31457420.000,2.195,4.695,-0.427
1670111673538,2022-12-03T17:54:33.538,31457420.000,3.354,6.098,0.000
1670111673578,2022-12-03T17:54:33.578,31457420.000,3.354,5.488,-0.183
1670111673619,2022-12-03T17:54:33.619,31457420.000,2.683,3.780,0.366
1670111673659,2022-12-03T17:54:33.659,31457420.000,2.500,2.561,0.488
1670111673700,2022-12-03T17:54:33.700,31457420.000,2.073,2.317,-0.854
1670111673741,2022-12-03T17:54:33.741,31457420.000,1.463,1.585,-1.707
1670111673780,2022-12-03T17:54:33.780,31457420.000,1.402,0.061,-1.280
1670111673821,2022-12-03T17:54:33.821,31457422.000,-0.061,-0.244,-1.341
1670111673861,2022-12-03T17:54:33.861,31457422.000,-1.646,-0.183,-1.585
1670111673902,2022-12-03T17:54:33.902,31457422.000,-1.707,0.122,-1.098
1670111673941,2022-12-03T17:54:33.941,31457422.000,-0.488,0.610,-0.732
1670111673982,2022-12-03T17:54:33.982,31457422.000,0.366,0.976,-0.854
1670111674022,2022-12-03T17:54:34.022,31457422.000,0.183,0.915,-0.610
1670111674063,2022-12-03T17:54:34.063,31457422.000,0.305,0.610,-0.793
1670111674104,2022-12-03T17:54:34.104,31457422.000,0.183,0.549,-1.037
1670111674143,2022-12-03T17:54:34.143,31457422.000,-0.793,0.122,-1.098
1670111674184,2022-12-03T17:54:34.184,31457422.000,-1.280,-0.610,-0.671
1670111674224,2022-12-03T17:54:34.224,31457422.000,-1.280,-1.463,-0.366
1670111674265,2022-12-03T17:54:34.265,31457422.000,-1.220,-2.378,-0.549
1670111674305,2022-12-03T17:54:34.305,31457422.000,-0.671,-2.378,-0.244
1670111674346,2022-12-03T17:54:34.346,31457422.000,-0.061,-3.598,0.793
1670111674385,2022-12-03T17:54:34.385,31457422.000,-1.098,-5.793,3.780
1670111674426,2022-12-03T17:54:34.426,31457422.000,-2.500,-5.366,6.037
1670111674467,2022-12-03T17:54:34.467,31457422.000,-2.317,-2.622,4.939
1670111674507,2022-12-03T17:54:34.507,31457422.000,-0.671,0.610,2.317
1670111674548,2022-12-03T17:54:34.548,31457422.000,1.707,1.159,-0.854
1670111674587,2022-12-03T17:54:34.587,31457422.000,2.561,1.768,-2.378
1670111674628,2022-12-03T17:54:34.628,31457422.000,3.720,3.476,-2.195
1670111674668,2022-12-03T17:54:34.668,31457422.000,4.146,2.805,0.793
1670111674709,2022-12-03T17:54:34.709,31457422.000,1.280,-1.037,4.146
1670111674748,2022-12-03T17:54:34.748,31457422.000,1.402,-6.220,4.329
1670111674789,2022-12-03T17:54:34.789,31457422.000,1.220,-9.451,2.012
1670111674830,2022-12-03T17:54:34.830,31457422.000,2.866,-13.232,-1.280
1670111674870,2022-12-03T17:54:34.870,31457422.000,2.927,-13.354,-2.012
1670111674911,2022-12-03T17:54:34.911,31457422.000,0.000,-9.939,-3.110
1670111674951,2022-12-03T17:54:34.951,31457422.000,-0.366,-4.024,-4.207
1670111674992,2022-12-03T17:54:34.992,31457422.000,0.976,0.183,-1.098
1670111675031,2022-12-03T17:54:35.031,31457422.000,-0.488,-3.171,4.146
1670111675072,2022-12-03T17:54:35.072,31457422.000,-0.244,-8.110,6.402
1670111675113,2022-12-03T17:54:35.113,31457422.000,0.061,-10.732,3.537
1670111675153,2022-12-03T17:54:35.153,31457422.000,-0.976,-13.841,0.854
1670111675194,2022-12-03T17:54:35.194,31457422.000,-0.915,-16.159,0.244
1670111675233,2022-12-03T17:54:35.233,31457422.000,-0.671,-15.366,-0.305
1670111675274,2022-12-03T17:54:35.274,31457422.000,-0.366,-14.085,-0.183
1670111675314,2022-12-03T17:54:35.314,31457422.000,-4.451,-13.171,0.549
1670111675355,2022-12-03T17:54:35.355,31457422.000,-8.110,-16.524,2.439
1670111675394,2022-12-03T17:54:35.394,31457422.000,-5.061,-26.402,5.061
1670111675435,2022-12-03T17:54:35.435,31457422.000,2.256,-28.293,1.037
1670111675475,2022-12-03T17:54:35.475,31457422.000,0.915,-13.841,-7.073
1670111675516,2022-12-03T17:54:35.516,31457422.000,-0.122,-3.476,-9.207
1670111675557,2022-12-03T17:54:35.557,31457422.000,-1.829,0.732,-4.146
1670111675597,2022-12-03T17:54:35.597,31457422.000,-2.378,1.951,0.305
1670111675638,2022-12-03T17:54:35.638,31457422.000,-1.098,4.085,-0.183
1670111675677,2022-12-03T17:54:35.677,31457422.000,-2.378,10.366,-1.037
1670111675718,2022-12-03T17:54:35.718,31457422.000,-2.012,12.988,-0.305
1670111675758,2022-12-03T17:54:35.758,31457422.000,2.561,12.012,0.854
1670111675799,2022-12-03T17:54:35.799,31457422.000,5.427,12.439,-0.976
1670111675840,2022-12-03T17:54:35.840,31457422.000,5.122,13.841,-2.866
1670111675879,2022-12-03T17:54:35.879,31457424.000,3.232,13.720,-0.976
1670111675920,2022-12-03T17:54:35.920,31457424.000,1.890,16.829,2.378
1670111675960,2022-12-03T17:54:35.960,31457424.000,1.402,20.549,2.622
1670111676001,2022-12-03T17:54:36.001,31457424.000,1.280,19.634,2.378
1670111676040,2022-12-03T17:54:36.040,31457424.000,0.671,18.780,3.232
1670111676081,2022-12-03T17:54:36.081,31457424.000,-0.061,16.829,3.598
1670111676121,2022-12-03T17:54:36.121,31457424.000,0.244,14.024,3.659
1670111676162,2022-12-03T17:54:36.162,31457424.000,2.378,11.829,2.683
1670111676203,2022-12-03T17:54:36.203,31457424.000,3.659,10.183,1.524
1670111676243,2022-12-03T17:54:36.243,31457424.000,3.780,8.293,0.488
1670111676284,2022-12-03T17:54:36.284,31457424.000,3.354,7.317,-0.122
1670111676323,2022-12-03T17:54:36.323,31457424.000,4.024,7.866,-0.976
1670111676364,2022-12-03T17:54:36.364,31457424.000,4.207,8.902,-2.073
1670111676404,2022-12-03T17:54:36.404,31457424.000,4.512,4.756,-0.366
1670111676445,2022-12-03T17:54:36.445,31457424.000,6.951,-2.439,1.951
1670111676486,2022-12-03T17:54:36.486,31457424.000,7.317,-9.085,0.671
1670111676525,2022-12-03T17:54:36.525,31457424.000,7.256,-14.817,0.366
1670111676566,2022-12-03T17:54:36.566,31457424.000,5.427,-17.561,1.463
1670111676606,2022-12-03T17:54:36.606,31457424.000,2.195,-17.927,-0.244
1670111676647,2022-12-03T17:54:36.647,31457424.000,2.134,-19.329,-2.561
1670111676686,2022-12-03T17:54:36.686,31457424.000,3.720,-22.744,-2.927
1670111676727,2022-12-03T17:54:36.727,31457424.000,2.927,-24.573,-4.329
1670111676767,2022-12-03T17:54:36.767,31457424.000,2.134,-23.598,-5.732
1670111676808,2022-12-03T17:54:36.808,31457424.000,1.524,-22.744,-5.244
1670111676849,2022-12-03T17:54:36.849,31457424.000,1.951,-22.195,-3.902
1670111676889,2022-12-03T17:54:36.889,31457424.000,0.122,-19.024,-2.317
1670111676930,2022-12-03T17:54:36.930,31457424.000,-5.366,-14.756,-2.561
1670111676969,2022-12-03T17:54:36.969,31457424.000,-4.573,-14.634,-1.280
1670111677010,2022-12-03T17:54:37.010,31457424.000,-4.756,-14.085,0.976
1670111677050,2022-12-03T17:54:37.050,31457424.000,-5.244,-13.293,0.122
1670111677091,2022-12-03T17:54:37.091,31457424.000,-3.720,-12.378,-0.488
1670111677132,2022-12-03T17:54:37.132,31457424.000,-2.866,-8.902,-0.976
1670111677171,2022-12-03T17:54:37.171,31457424.000,-0.793,-7.561,-1.463
1670111677212,2022-12-03T17:54:37.212,31457424.000,1.220,-6.768,-1.463
1670111677252,2022-12-03T17:54:37.252,31457424.000,0.915,-4.817,-1.402
1670111677293,2022-12-03T17:54:37.293,31457424.000,1.098,-2.439,-1.402
1670111677332,2022-12-03T17:54:37.332,31457424.000,0.488,0.549,-0.854
1670111677373,2022-12-03T17:54:37.373,31457424.000,-0.671,2.256,0.122
1670111677414,2022-12-03T17:54:37.414,31457424.000,-0.183,2.378,1.890
1670111677454,2022-12-03T17:54:37.454,31457424.000,0.915,2.500,2.378
1670111677495,2022-12-03T17:54:37.495,31457424.000,0.549,3.171,1.402
1670111677535,2022-12-03T17:54:37.535,31457424.000,1.829,2.744,1.341
1670111677576,2022-12-03T17:54:37.576,31457424.000,1.646,1.829,1.402
1670111677615,2022-12-03T17:54:37.615,31457424.000,0.000,2.012,0.488
1670111677656,2022-12-03T17:54:37.656,31457424.000,-3.415,4.512,-0.305
1670111677697,2022-12-03T17:54:37.697,31457424.000,-5.549,8.415,-0.671
1670111677737,2022-12-03T17:54:37.737,31457424.000,-0.244,10.183,0.854
1670111677778,2022-12-03T17:54:37.778,31457424.000,2.622,9.939,5.000
1670111677817,2022-12-03T17:54:37.817,31457424.000,-0.915,9.146,3.415
1670111677858,2022-12-03T17:54:37.858,31457424.000,-1.280,7.012,0.793
1670111677898,2022-12-03T17:54:37.898,31457424.000,-0.427,4.390,0.915
1670111677939,2022-12-03T17:54:37.939,31457426.000,0.183,1.951,0.854
1670111677978,2022-12-03T17:54:37.978,31457426.000,0.183,1.037,0.427
1670111678019,2022-12-03T17:54:38.019,31457426.000,-0.183,1.098,0.122
1670111678060,2022-12-03T17:54:38.060,31457426.000,-0.610,1.524,0.244
1670111678100,2022-12-03T17:54:38.100,31457426.000,-0.549,2.500,0.366
1670111678141,2022-12-03T17:54:38.141,31457426.000,-0.915,4.146,0.610
1670111678181,2022-12-03T17:54:38.181,31457426.000,-1.341,5.183,1.402
1670111678222,2022-12-03T17:54:38.222,31457426.000,0.000,5.427,1.768
1670111678261,2022-12-03T17:54:38.261,31457426.000,0.244,4.512,1.768
1670111678302,2022-12-03T17:54:38.302,31457426.000,-0.732,3.476,1.098
1670111678343,2022-12-03T17:54:38.343,31457426.000,-0.549,2.927,0.427
1670111678383,2022-12-03T17:54:38.383,31457426.000,0.183,2.561,0.976
1670111678424,2022-12-03T17:54:38.424,31457426.000,0.183,1.890,1.463
1670111678463,2022-12-03T17:54:38.463,31457426.000,0.549,1.768,1.646
1670111678504,2022-12-03T17:54:38.504,31457426.000,1.829,2.500,1.463
1670111678544,2022-12-03T17:54:38.544,31457426.000,2.195,3.476,1.402
1670111678585,2022-12-03T17:54:38.585,31457426.000,1.951,3.963,1.890
1670111678624,2022-12-03T17:54:38.624,31457426.000,2.317,4.207,2.256
1670111678665,2022-12-03T17:54:38.665,31457426.000,3.049,5.305,1.829
1670111678706,2022-12-03T17:54:38.706,31457426.000,3.232,7.317,1.341
1670111678746,2022-12-03T17:54:38.746,31457426.000,3.049,10.000,0.915
1670111678787,2022-12-03T17:54:38.787,31457426.000,4.207,10.976,1.280
1670111678827,2022-12-03T17:54:38.827,31457426.000,4.817,9.085,1.768
1670111678868,2022-12-03T17:54:38.868,31457426.000,5.122,5.244,1.037
1670111678907,2022-12-03T17:54:38.907,31457426.000,2.744,1.463,0.854
1670111678948,2022-12-03T17:54:38.948,31457426.000,-1.890,1.768,1.098
1670111678989,2022-12-03T17:54:38.989,31457426.000,-0.854,10.549,-0.244
1670111679029,2022-12-03T17:54:39.029,31457426.000,2.256,18.963,-1.524
1670111679070,2022-12-03T17:54:39.070,31457426.000,8.415,22.195,2.195
1670111679109,2022-12-03T17:54:39.109,31457426.000,10.732,18.598,3.841
1670111679150,2022-12-03T17:54:39.150,31457426.000,11.768,13.902,3.537
1670111679190,2022-12-03T17:54:39.190,31457426.000,11.951,13.110,-0.549
1670111679231,2022-12-03T17:54:39.231,31457426.000,7.805,12.622,-2.561
1670111679270,2022-12-03T17:54:39.270,31457426.000,3.963,11.037,0.061
1670111679311,2022-12-03T17:54:39.311,31457426.000,-1.768,6.646,-0.732
1670111679352,2022-12-03T17:54:39.352,31457426.000,-6.951,-0.610,-2.256
1670111679392,2022-12-03T17:54:39.392,31457426.000,-7.744,-2.439,-5.000
1670111679433,2022-12-03T17:54:39.433,31457426.000,-5.976,-2.317,-9.817
1670111679473,2022-12-03T17:54:39.473,31457426.000,-3.780,-2.256,-7.500
1670111679514,2022-12-03T17:54:39.514,31457426.000,-2.622,-2.500,-4.085
1670111679553,2022-12-03T17:54:39.553,31457426.000,-4.695,2.561,-0.976
1670111679594,2022-12-03T17:54:39.594,31457426.000,-6.220,17.622,1.341
1670111679635,2022-12-03T17:54:39.635,31457426.000,-3.110,29.512,-5.183
1670111679675,2022-12-03T17:54:39.675,31457426.000,-3.659,12.805,-17.012
1670111679716,2022-12-03T17:54:39.716,31457426.000,-0.427,-4.573,-13.476
1670111679755,2022-12-03T17:54:39.755,31457426.000,3.354,-3.659,-11.951
1670111679796,2022-12-03T17:54:39.796,31457426.000,5.183,7.866,-24.024
1670111679836,2022-12-03T17:54:39.836,31457426.000,3.293,16.341,-28.780
1670111679877,2022-12-03T17:54:39.877,31457426.000,4.451,12.317,-22.866
1670111679916,2022-12-03T17:54:39.916,31457426.000,4.390,5.122,-21.646
1670111679957,2022-12-03T17:54:39.957,31457428.000,2.195,1.463,-25.244
1670111679998,2022-12-03T17:54:39.998,31457428.000,2.073,1.402,-24.878
1670111680038,2022-12-03T17:54:40.038,31457428.000,3.476,-0.976,-20.488
1670111680079,2022-12-03T17:54:40.079,31457428.000,2.744,-5.366,-15.061
1670111680119,2022-12-03T17:54:40.119,31457428.000,1.463,-9.207,-13.476
1670111680160,2022-12-03T17:54:40.160,31457428.000,1.585,-12.927,-13.537
1670111680199,2022-12-03T17:54:40.199,31457428.000,0.244,-14.817,-12.805
1670111680240,2022-12-03T17:54:40.240,31457428.000,-0.671,-14.817,-11.768
1670111680281,2022-12-03T17:54:40.281,31457428.000,-1.037,-14.207,-10.488
1670111680321,2022-12-03T17:54:40.321,31457428.000,-1.159,-12.622,-9.634
1670111680362,2022-12-03T17:54:40.362,31457428.000,-0.549,-10.000,-8.415
1670111680401,2022-12-03T17:54:40.401,31457428.000,0.793,-6.524,-7.622
1670111680442,2022-12-03T17:54:40.442,31457428.000,2.195,-5.122,-7.317
1670111680482,2022-12-03T17:54:40.482,31457428.000,4.146,-6.280,-4.512
1670111680523,2022-12-03T17:54:40.523,31457428.000,4.634,-7.500,-1.524
1670111680562,2022-12-03T17:54:40.562,31457428.000,3.780,-7.683,-0.427
1670111680603,2022-12-03T17:54:40.603,31457428.000,2.744,-6.829,0.122
1670111680644,2022-12-03T17:54:40.644,31457428.000,1.646,-5.732,0.915
1670111680684,2022-12-03T17:54:40.684,31457428.000,0.183,-5.610,1.768
1670111680725,2022-12-03T17:54:40.725,31457428.000,-0.549,-6.037,1.951
1670111680765,2022-12-03T17:54:40.765,31457428.000,-0.915,-6.220,2.195
1670111680806,2022-12-03T17:54:40.806,31457428.000,-1.829,-6.524,1.951
1670111680845,2022-12-03T17:54:40.845,31457428.000,-1.829,-6.646,1.585
1670111680886,2022-12-03T17:54:40.886,31457428.000,-1.220,-6.463,1.524
1670111680927,2022-12-03T17:54:40.927,31457428.000,-1.280,-5.427,0.854
1670111680967,2022-12-03T17:54:40.967,31457428.000,-1.341,-4.207,0.244
1670111681008,2022-12-03T17:54:41.008,31457428.000,-0.671,-3.354,0.427
1670111681047,2022-12-03T17:54:41.047,31457428.000,-0.366,-3.232,0.488
1670111681088,2022-12-03T17:54:41.088,31457428.000,0.183,-3.049,0.122
1670111681128,2022-12-03T17:54:41.128,31457428.000,0.549,-3.110,0.122
1670111681169,2022-12-03T17:54:41.169,31457428.000,0.244,-2.988,0.183
1670111681210,2022-12-03T17:54:41.210,31457428.000,0.183,-2.988,0.427
1670111681249,2022-12-03T17:54:41.249,31457428.000,0.305,-3.293,0.488
1670111681290,2022-12-03T17:54:41.290,31457428.000,-0.305,-3.354,0.366
1670111681330,2022-12-03T17:54:41.330,31457428.000,-0.610,-2.927,0.366
1670111681371,2022-12-03T17:54:41.371,31457428.000,-0.366,-2.561,0.122
1670111681411,2022-12-03T17:54:41.411,31457428.000,-0.366,-2.195,-0.122
1670111681452,2022-12-03T17:54:41.452,31457428.000,-0.732,-1.402,-0.305
1670111681493,2022-12-03T17:54:41.493,31457428.000,-0.793,-0.427,-0.305
1670111681532,2022-12-03T17:54:41.532,31457428.000,-0.061,-0.183,0.061
1670111681573,2022-12-03T17:54:41.573,31457428.000,0.244,-0.549,0.122
1670111681613,2022-12-03T17:54:41.613,31457428.000,0.122,0.000,-0.183
1670111681654,2022-12-03T17:54:41.654,31457428.000,0.427,0.244,-0.366
1670111681693,2022-12-03T17:54:41.693,31457428.000,0.549,0.488,-0.427
1670111681734,2022-12-03T17:54:41.734,31457428.000,0.732,1.159,-0.854
1670111681774,2022-12-03T17:54:41.774,31457428.000,0.549,2.073,-1.280
1670111681815,2022-12-03T17:54:41.815,31457428.000,0.610,2.622,-1.220
1670111681856,2022-12-03T17:54:41.856,31457428.000,1.037,2.744,-0.854
1670111681895,2022-12-03T17:54:41.895,31457428.000,1.159,2.805,-0.610
1670111681936,2022-12-03T17:54:41.936,31457428.000,1.037,3.171,-0.549
1670111681976,2022-12-03T17:54:41.976,31457428.000,0.549,3.354,-0.976
1670111682017,2022-12-03T17:54:42.017,31457430.000,0.549,3.659,-1.768
1670111682057,2022-12-03T17:54:42.057,31457430.000,0.610,4.390,-1.890
1670111682098,2022-12-03T17:54:42.098,31457430.000,0.122,4.939,-1.159
1670111682139,2022-12-03T17:54:42.139,31457430.000,-0.061,4.451,-0.061
1670111682178,2022-12-03T17:54:42.178,31457430.000,0.183,3.293,0.915
1670111682219,2022-12-03T17:54:42.219,31457430.000,-0.122,1.768,1.098
1670111682259,2022-12-03T17:54:42.259,31457430.000,0.122,0.488,0.793
1670111682300,2022-12-03T17:54:42.300,31457430.000,0.671,-0.244,0.732
1670111682339,2022-12-03T17:54:42.339,31457430.000,0.244,-0.366,-0.061
1670111682380,2022-12-03T17:54:42.380,31457430.000,0.549,-0.488,-0.915
1670111682420,2022-12-03T17:54:42.420,31457430.000,0.793,-0.549,-0.976
1670111682461,2022-12-03T17:54:42.461,31457430.000,0.915,-0.488,-0.793
1670111682502,2022-12-03T17:54:42.502,31457430.000,1.159,0.000,-0.427
1670111682541,2022-12-03T17:54:42.541,31457430.000,0.976,-0.183,-0.061
1670111682582,2022-12-03T17:54:42.582,31457430.000,0.915,-1.280,0.244
1670111682622,2022-12-03T17:54:42.622,31457430.000,1.037,-2.561,0.366
1670111682663,2022-12-03T17:54:42.663,31457430.000,0.854,-2.744,0.183
1670111682703,2022-12-03T17:54:42.703,31457430.000,0.427,-2.195,-0.061
1670111682744,2022-12-03T17:54:42.744,31457430.000,-0.122,-1.646,-0.122
1670111682785,2022-12-03T17:54:42.785,31457430.000,-0.122,-1.280,0.061
1670111682824,2022-12-03T17:54:42.824,31457430.000,0.183,-0.671,0.122
1670111682865,2022-12-03T17:54:42.865,31457430.000,0.366,-0.488,-0.061
1670111682905,2022-12-03T17:54:42.905,31457430.000,0.549,-0.427,-0.183
1670111682946,2022-12-03T17:54:42.946,31457430.000,0.732,-0.488,-0.061
1670111682985,2022-12-03T17:54:42.985,31457430.000,0.549,-0.610,-0.122
1670111683026,2022-12-03T17:54:43.026,31457430.000,0.671,-0.610,-0.061
1670111683066,2022-12-03T17:54:43.066,31457430.000,0.610,-0.427,0.000
1670111683107,2022-12-03T17:54:43.107,31457430.000,0.549,-0.305,0.183
1670111683148,2022-12-03T17:54:43.148,31457430.000,0.976,-0.610,0.244
1670111683187,2022-12-03T17:54:43.187,31457430.000,1.341,-1.220,0.366
1670111683228,2022-12-03T17:54:43.228,31457430.000,1.402,-1.890,0.244
1670111683268,2022-12-03T17:54:43.268,31457430.000,1.341,-2.195,-0.305
1670111683309,2022-12-03T17:54:43.309,31457430.000,1.402,-2.134,-0.610
1670111683349,2022-12-03T17:54:43.349,31457430.000,1.159,-1.768,-0.854
1670111683390,2022-12-03T17:54:43.390,31457430.000,0.854,-1.585,-0.671
1670111683431,2022-12-03T17:54:43.431,31457430.000,0.671,-1.768,-0.244
1670111683470,2022-12-03T17:54:43.470,31457430.000,0.976,-1.707,0.000
1670111683511,2022-12-03T17:54:43.511,31457430.000,0.915,-1.707,0.183
1670111683551,2022-12-03T17:54:43.551,31457430.000,0.732,-1.829,-0.244
1670111683592,2022-12-03T17:54:43.592,31457430.000,0.793,-1.707,-0.305
1670111683631,2022-12-03T17:54:43.631,31457430.000,0.732,-1.159,-0.183
1670111683672,2022-12-03T17:54:43.672,31457430.000,0.549,-0.610,-0.244
