epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1670111677615,2022-12-03T17:54:37.615,31457424.000,0.077,0.985,0.095
1670111677696,2022-12-03T17:54:37.696,31457424.000,0.076,0.986,0.093
1670111677778,2022-12-03T17:54:37.778,31457424.000,0.084,0.982,0.085
1670111677858,2022-12-03T17:54:37.858,31457424.000,0.105,0.986,0.107
1670111677939,2022-12-03T17:54:37.939,31457424.000,0.097,1.003,0.112
1670111678019,2022-12-03T17:54:38.019,31457424.000,0.074,0.991,0.101
1670111678100,2022-12-03T17:54:38.100,31457424.000,0.074,0.979,0.100
1670111678181,2022-12-03T17:54:38.181,31457424.000,0.086,0.985,0.106
1670111678261,2022-12-03T17:54:38.261,31457424.000,0.103,0.983,0.115
1670111678343,2022-12-03T17:54:38.343,31457426.000,0.104,0.989,0.121
1670111678424,2022-12-03T17:54:38.424,31457426.000,0.091,0.989,0.116
1670111678504,2022-12-03T17:54:38.504,31457426.000,0.092,0.979,0.109
1670111678585,2022-12-03T17:54:38.585,31457426.000,0.098,0.980,0.108
1670111678665,2022-12-03T17:54:38.665,31457426.000,0.107,0.978,0.107
1670111678746,2022-12-03T17:54:38.746,31457426.000,0.109,0.985,0.105
1670111678827,2022-12-03T17:54:38.827,31457426.000,0.110,0.982,0.093
1670111678907,2022-12-03T17:54:38.907,31457426.000,0.118,0.979,0.077
1670111678989,2022-12-03T17:54:38.989,31457426.000,0.106,0.987,0.112
1670111679070,2022-12-03T17:54:39.070,31457426.000,0.110,1.012,0.111
1670111679150,2022-12-03T17:54:39.150,31457426.000,0.146,0.962,0.089
1670111679231,2022-12-03T17:54:39.231,31457426.000,0.129,0.938,0.057
1670111679311,2022-12-03T17:54:39.311,31457426.000,0.066,0.988,0.057
1670111679392,2022-12-03T17:54:39.392,31457426.000,0.081,1.041,0.073
1670111679473,2022-12-03T17:54:39.473,31457426.000,0.060,1.036,0.065
1670111679553,2022-12-03T17:54:39.553,31457426.000,0.026,1.005,0.097
1670111679635,2022-12-03T17:54:39.635,31457426.000,0.008,0.966,0.160
1670111679716,2022-12-03T17:54:39.716,31457426.000,0.062,1.000,0.069
1670111679796,2022-12-03T17:54:39.796,31457426.000,0.169,1.023,0.094
1670111679877,2022-12-03T17:54:39.877,31457426.000,-0.097,0.948,0.109
1670111679957,2022-12-03T17:54:39.957,31457426.000,0.078,1.000,0.102
1670111680038,2022-12-03T17:54:40.038,31457426.000,0.003,0.942,0.096
1670111680119,2022-12-03T17:54:40.119,31457426.000,-0.026,0.977,0.095
1670111680199,2022-12-03T17:54:40.199,31457426.000,-0.051,0.986,0.091
1670111680281,2022-12-03T17:54:40.281,31457426.000,-0.087,0.986,0.094
1670111680362,2022-12-03T17:54:40.362,31457428.000,-0.096,0.989,0.107
1670111680442,2022-12-03T17:54:40.442,31457428.000,-0.088,0.985,0.095
1670111680523,2022-12-03T17:54:40.523,31457428.000,-0.087,0.981,0.076
1670111680603,2022-12-03T17:54:40.603,31457428.000,-0.095,0.978,0.080
1670111680684,2022-12-03T17:54:40.684,31457428.000,-0.114,1.006,0.087
1670111680765,2022-12-03T17:54:40.765,31457428.000,-0.103,0.999,0.099
1670111680845,2022-12-03T17:54:40.845,31457428.000,-0.104,0.995,0.106
1670111680927,2022-12-03T17:54:40.927,31457428.000,-0.117,0.991,0.108
1670111681008,2022-12-03T17:54:41.008,31457428.000,-0.122,0.981,0.106
1670111681088,2022-12-03T17:54:41.088,31457428.000,-0.115,0.980,0.104
1670111681169,2022-12-03T17:54:41.169,31457428.000,-0.118,0.981,0.104
1670111681249,2022-12-03T17:54:41.249,31457428.000,-0.124,0.984,0.108
1670111681330,2022-12-03T17:54:41.330,31457428.000,-0.127,0.986,0.112
1670111681411,2022-12-03T17:54:41.411,31457428.000,-0.125,0.983,0.114
1670111681493,2022-12-03T17:54:41.493,31457428.000,-0.123,0.981,0.115
1670111681573,2022-12-03T17:54:41.573,31457428.000,-0.124,0.980,0.120
1670111681654,2022-12-03T17:54:41.654,31457428.000,-0.126,0.984,0.120
1670111681734,2022-12-03T17:54:41.734,31457428.000,-0.126,0.975,0.118
1670111681815,2022-12-03T17:54:41.815,31457428.000,-0.123,0.978,0.113
1670111681895,2022-12-03T17:54:41.895,31457428.000,-0.119,0.980,0.112
1670111681976,2022-12-03T17:54:41.976,31457428.000,-0.119,0.983,0.110
1670111682057,2022-12-03T17:54:42.057,31457428.000,-0.120,0.984,0.106
1670111682139,2022-12-03T17:54:42.139,31457428.000,-0.114,0.979,0.103
1670111682219,2022-12-03T17:54:42.219,31457428.000,-0.118,0.989,0.104
1670111682300,2022-12-03T17:54:42.300,31457428.000,-0.125,0.993,0.110
1670111682380,2022-12-03T17:54:42.380,31457430.000,-0.129,0.984,0.108
1670111682461,2022-12-03T17:54:42.461,31457430.000,-0.125,0.975,0.104
1670111682541,2022-12-03T17:54:42.541,31457430.000,-0.123,0.981,0.110
1670111682622,2022-12-03T17:54:42.622,31457430.000,-0.123,0.987,0.111
1670111682703,2022-12-03T17:54:42.703,31457430.000,-0.124,0.984,0.112
1670111682785,2022-12-03T17:54:42.785,31457430.000,-0.129,0.984,0.109
1670111682865,2022-12-03T17:54:42.865,31457430.000,-0.122,0.983,0.108
1670111682946,2022-12-03T17:54:42.946,31457430.000,-0.122,0.983,0.108
1670111683026,2022-12-03T17:54:43.026,31457430.000,-0.124,0.980,0.107
1670111683107,2022-12-03T17:54:43.107,31457430.000,-0.125,0.981,0.109
1670111683187,2022-12-03T17:54:43.187,31457430.000,-0.121,0.983,0.110
1670111683268,2022-12-03T17:54:43.268,31457430.000,-0.121,0.983,0.108
1670111683349,2022-12-03T17:54:43.349,31457430.000,-0.123,0.981,0.107
1670111683431,2022-12-03T17:54:43.431,31457430.000,-0.120,0.982,0.106
1670111683511,2022-12-03T17:54:43.511,31457430.000,-0.117,0.984,0.107
1670111683592,2022-12-03T17:54:43.592,31457430.000,-0.120,0.989,0.106
1670111683672,2022-12-03T17:54:43.672,31457430.000,-0.117,0.979,0.105
1670111683753,2022-12-03T17:54:43.753,31457430.000,-0.119,0.985,0.107
1670111683833,2022-12-03T17:54:43.833,31457430.000,-0.115,0.984,0.108
1670111683914,2022-12-03T17:54:43.914,31457430.000,-0.117,0.984,0.105
1670111683995,2022-12-03T17:54:43.995,31457430.000,-0.119,0.982,0.105
1670111684077,2022-12-03T17:54:44.077,31457430.000,-0.118,0.983,0.106
1670111684157,2022-12-03T17:54:44.157,31457430.000,-0.115,0.984,0.107
1670111684238,2022-12-03T17:54:44.238,31457430.000,-0.120,0.986,0.108
1670111684318,2022-12-03T17:54:44.318,31457430.000,-0.118,0.979,0.109
1670111684399,2022-12-03T17:54:44.399,31457430.000,-0.120,0.983,0.109
1670111684479,2022-12-03T17:54:44.479,31457432.000,-0.114,0.982,0.108
1670111684560,2022-12-03T17:54:44.560,31457432.000,-0.114,0.983,0.108
1670111684642,2022-12-03T17:54:44.642,31457432.000,-0.117,0.985,0.110
1670111684723,2022-12-03T17:54:44.723,31457432.000,-0.115,0.984,0.107
1670111684803,2022-12-03T17:54:44.803,31457432.000,-0.111,0.984,0.106
1670111684884,2022-12-03T17:54:44.884,31457432.000,0.003,-0.001,0.108
1670111684964,2022-12-03T17:54:44.964,31457432.000,-0.112,0.985,0.108
1670111685045,2022-12-03T17:54:45.045,31457432.000,-0.110,0.985,0.110
1670111685125,2022-12-03T17:54:45.125,31457432.000,-0.113,0.984,0.110
1670111685206,2022-12-03T17:54:45.206,31457432.000,-0.113,0.981,0.110
1670111685288,2022-12-03T17:54:45.288,31457432.000,-0.115,0.981,0.112
1670111685369,2022-12-03T17:54:45.369,31457432.000,-0.114,0.984,0.110
1670111685449,2022-12-03T17:54:45.449,31457432.000,-0.111,0.983,0.106
1670111685530,2022-12-03T17:54:45.530,31457432.000,-0.110,0.989,0.098
1670111685610,2022-12-03T17:54:45.610,31457432.000,-0.107,0.988,0.095
1670111685691,2022-12-03T17:54:45.691,31457432.000,-0.111,0.984,0.098
1670111685771,2022-12-03T17:54:45.771,31457432.000,-0.103,0.984,0.101
1670111685852,2022-12-03T17:54:45.852,31457432.000,-0.106,0.982,0.104
1670111685934,2022-12-03T17:54:45.934,31457432.000,-0.112,0.980,0.103
1670111686015,2022-12-03T17:54:46.015,31457432.000,-0.117,0.981,0.106
1670111686095,2022-12-03T17:54:46.095,31457432.000,-0.115,0.990,0.103
1670111686176,2022-12-03T17:54:46.176,31457432.000,-0.112,0.984,0.100
1670111686256,2022-12-03T17:54:46.256,31457432.000,-0.124,0.983,0.101
1670111686337,2022-12-03T17:54:46.337,31457432.000,-0.122,0.982,0.101
1670111686417,2022-12-03T17:54:46.417,31457432.000,-0.121,0.983,0.096
1670111686498,2022-12-03T17:54:46.498,31457434.000,-0.125,0.979,0.094
1670111686580,2022-12-03T17:54:46.580,31457434.000,-0.133,0.983,0.099
1670111686661,2022-12-03T17:54:46.661,31457434.000,-0.133,0.985,0.102
1670111686741,2022-12-03T17:54:46.741,31457434.000,-0.127,0.984,0.093
1670111686822,2022-12-03T17:54:46.822,31457434.000,-0.129,0.978,0.089
1670111686902,2022-12-03T17:54:46.902,31457434.000,-0.137,0.983,0.093
1670111686983,2022-12-03T17:54:46.983,31457434.000,-0.135,0.982,0.088
1670111687063,2022-12-03T17:54:47.063,31457434.000,-0.138,0.980,0.079
1670111687144,2022-12-03T17:54:47.144,31457434.000,-0.134,0.986,0.078
1670111687226,2022-12-03T17:54:47.226,31457434.000,-0.127,0.987,0.073
1670111687307,2022-12-03T17:54:47.307,31457434.000,-0.130,0.983,0.072
1670111687387,2022-12-03T17:54:47.387,31457434.000,-0.131,0.985,0.072
1670111687468,2022-12-03T17:54:47.468,31457434.000,-0.123,0.986,0.068
1670111687548,2022-12-03T17:54:47.548,31457434.000,-0.136,0.982,0.067
1670111687629,2022-12-03T17:54:47.629,31457434.000,-0.139,0.985,0.067
1670111687709,2022-12-03T17:54:47.709,31457434.000,-0.129,0.986,0.063
1670111687791,2022-12-03T17:54:47.791,31457434.000,-0.127,0.984,0.063
1670111687872,2022-12-03T17:54:47.872,31457434.000,-0.132,0.986,0.061
1670111687953,2022-12-03T17:54:47.953,31457434.000,-0.132,0.984,0.069
1670111688033,2022-12-03T17:54:48.033,31457434.000,-0.128,0.991,0.067
1670111688114,2022-12-03T17:54:48.114,31457434.000,-0.119,0.990,0.061
1670111688194,2022-12-03T17:54:48.194,31457434.000,-0.128,0.986,0.066
1670111688275,2022-12-03T17:54:48.275,31457434.000,-0.130,0.985,0.065
1670111688355,2022-12-03T17:54:48.355,31457434.000,-0.127,0.980,0.064
1670111688437,2022-12-03T17:54:48.437,31457434.000,-0.125,0.982,0.066
1670111688518,2022-12-03T17:54:48.518,31457436.000,-0.127,0.985,0.066
1670111688599,2022-12-03T17:54:48.599,31457436.000,-0.130,0.985,0.063
1670111688679,2022-12-03T17:54:48.679,31457436.000,-0.127,0.987,0.064
1670111688760,2022-12-03T17:54:48.760,31457436.000,-0.126,0.989,0.062
1670111688840,2022-12-03T17:54:48.840,31457436.000,-0.124,0.988,0.060
1670111688921,2022-12-03T17:54:48.921,31457436.000,-0.125,0.985,0.059
1670111689001,2022-12-03T17:54:49.001,31457436.000,-0.125,0.987,0.054
1670111689083,2022-12-03T17:54:49.083,31457436.000,-0.124,0.985,0.054
1670111689164,2022-12-03T17:54:49.164,31457436.000,-0.129,0.986,0.058
1670111689245,2022-12-03T17:54:49.245,31457436.000,-0.133,0.987,0.057
1670111689325,2022-12-03T17:54:49.325,31457436.000,-0.134,0.987,0.060
1670111689406,2022-12-03T17:54:49.406,31457436.000,-0.132,0.988,0.059
1670111689486,2022-12-03T17:54:49.486,31457436.000,-0.137,0.993,0.058
1670111689567,2022-12-03T17:54:49.567,31457436.000,-0.136,0.992,0.062
1670111689647,2022-12-03T17:54:49.647,31457436.000,-0.141,0.992,0.057
1670111689729,2022-12-03T17:54:49.729,31457436.000,-0.135,0.989,0.053
1670111689810,2022-12-03T17:54:49.810,31457436.000,-0.136,0.984,0.056
1670111689891,2022-12-03T17:54:49.891,31457436.000,-0.118,0.986,0.061
1670111689971,2022-12-03T17:54:49.971,31457436.000,-0.095,0.984,0.065
1670111690052,2022-12-03T17:54:50.052,31457436.000,-0.067,0.981,0.067
1670111690132,2022-12-03T17:54:50.132,31457436.000,-0.042,0.977,0.078
1670111690213,2022-12-03T17:54:50.213,31457436.000,-0.017,0.976,0.095
1670111690293,2022-12-03T17:54:50.293,31457436.000,-0.009,0.992,0.096
1670111690375,2022-12-03T17:54:50.375,31457436.000,-0.033,0.986,0.102
1670111690456,2022-12-03T17:54:50.456,31457436.000,-0.001,1.000,0.101
1670111690537,2022-12-03T17:54:50.537,31457436.000,0.008,1.010,0.099
1670111690617,2022-12-03T17:54:50.617,31457438.000,0.014,0.983,0.104
1670111690698,2022-12-03T17:54:50.698,31457438.000,0.037,0.986,0.101
1670111690778,2022-12-03T17:54:50.778,31457438.000,0.028,0.986,0.090
1670111690859,2022-12-03T17:54:50.859,31457438.000,0.014,0.994,0.090
1670111690939,2022-12-03T17:54:50.939,31457438.000,0.012,0.998,0.097
